00DSEX,22-01-2018,6147.19,6202.96,6147.19,6195.00,50242430,,,,,,,,,,,,,,,
00DS30,22-01-2018,2260.58,2288.51,2260.58,2285.73,50242430,,,,,,,,,,,,,,,
00DSES,22-01-2018,1410.01,1429.83,1410.01,1428.47,50242430,,,,,,,,,,,,,,,
DSEX,22-01-2018,6147.19,6202.96,6147.19,6195.00,50242430,,,,,,,,,,,,,,,
DS30,22-01-2018,2260.58,2288.51,2260.58,2285.73,50242430,,,,,,,,,,,,,,,
DSES,22-01-2018,1410.01,1429.83,1410.01,1428.47,50242430,,,,,,,,,,,,,,,
1JANATAMF,22-01-2018,6.5,6.6,6.5,6.6,212917,,,,,,,,,,,,,,,
1STPRIMFMF,22-01-2018,15.1,15.2,15,15.1,174410,,,,,,,,,,,,,,,
AAMRANET,22-01-2018,88.7,89.8,88.3,88.8,187968,,,,,,,,,,,,,,,
AAMRATECH,22-01-2018,33,33.3,32.7,33,224482,,,,,,,,,,,,,,,
ABB1STMF,22-01-2018,6.3,6.3,6.2,6.3,486350,,,,,,,,,,,,,,,
ABBANK,22-01-2018,19.6,19.8,19.5,19.6,1064739,,,,,,,,,,,,,,,
ACI,22-01-2018,440,455,440,453.3,67668,,,,,,,,,,,,,,,
ACIFORMULA,22-01-2018,200,200.8,196.8,198.9,152824,,,,,,,,,,,,,,,
ACMELAB,22-01-2018,114.4,117.1,114.4,116,590046,,,,,,,,,,,,,,,
ACTIVEFINE,22-01-2018,34.8,35,34.6,34.8,127747,,,,,,,,,,,,,,,
AFCAGRO,22-01-2018,43.6,44.3,43,43.3,197971,,,,,,,,,,,,,,,
AFTABAUTO,22-01-2018,63.8,64.1,62.7,63,68040,,,,,,,,,,,,,,,
AGNISYSL,22-01-2018,21.2,21.8,21.2,21.6,191557,,,,,,,,,,,,,,,
AGRANINS,22-01-2018,20.7,20.7,20.1,20.4,12606,,,,,,,,,,,,,,,
AIBL1STIMF,22-01-2018,8.1,8.1,8.1,8.1,222172,,,,,,,,,,,,,,,
AIL,22-01-2018,104.3,104.3,100,101.7,64755,,,,,,,,,,,,,,,
ALARABANK,22-01-2018,24.1,24.3,24,24.1,385773,,,,,,,,,,,,,,,
AL-HAJTEX,22-01-2018,92.2,94.3,92.2,93.5,64217,,,,,,,,,,,,,,,
ALIF,22-01-2018,15.4,15.6,15.1,15.2,1266653,,,,,,,,,,,,,,,
ALLTEX,22-01-2018,11.5,11.7,11.5,11.6,15921,,,,,,,,,,,,,,,
AMANFEED,22-01-2018,61.7,62.9,61.6,62.4,83714,,,,,,,,,,,,,,,
AMBEEPHA,22-01-2018,394.1,397.9,392,392.1,1442,,,,,,,,,,,,,,,
AMCL(PRAN),22-01-2018,220,222.9,219,220.1,23116,,,,,,,,,,,,,,,
ANLIMAYARN,22-01-2018,32.5,33.7,32.2,33.3,361759,,,,,,,,,,,,,,,
ANWARGALV,22-01-2018,71.6,74.3,71.2,73.2,302086,,,,,,,,,,,,,,,
APEXFOODS,22-01-2018,140.7,141.8,140.7,140.7,22877,,,,,,,,,,,,,,,
APEXFOOT,22-01-2018,320.2,321.3,319.2,319.6,3151,,,,,,,,,,,,,,,
APEXSPINN,22-01-2018,118.5,118.5,116.4,117.3,25503,,,,,,,,,,,,,,,
APEXTANRY,22-01-2018,143.6,143.7,141.7,142,16265,,,,,,,,,,,,,,,
APOLOISPAT,22-01-2018,16.1,16.4,16.1,16.2,478862,,,,,,,,,,,,,,,
ARAMIT,22-01-2018,345,349.5,342.1,342.9,8965,,,,,,,,,,,,,,,
ARAMITCEM ,22-01-2018,32,32,31.5,31.7,20015,,,,,,,,,,,,,,,
ARGONDENIM,22-01-2018,30.8,31.4,30.8,30.9,227803,,,,,,,,,,,,,,,
ASIAINS,22-01-2018,21.5,22.3,21.5,22.2,1311,,,,,,,,,,,,,,,
ASIAPACINS,22-01-2018,23.8,23.8,23.8,23.8,2400,,,,,,,,,,,,,,,
ATCSLGF,22-01-2018,11.3,11.4,11.2,11.2,266973,,,,,,,,,,,,,,,
ATLASBANG,22-01-2018,133.8,134.8,131.3,131.8,52220,,,,,,,,,,,,,,,
AZIZPIPES ,22-01-2018,150.1,157.8,150.1,155.4,63685,,,,,,,,,,,,,,,
BANGAS,22-01-2018,229.8,229.9,226.9,228.4,48787,,,,,,,,,,,,,,,
BANKASIA,22-01-2018,22.5,22.7,22.3,22.6,325033,,,,,,,,,,,,,,,
BARKAPOWER,22-01-2018,36.1,36.3,35.6,35.8,415698,,,,,,,,,,,,,,,
BATASHOE,22-01-2018,1203,1203,1193,1196.1,8323,,,,,,,,,,,,,,,
BATBC,22-01-2018,3430,3450,3430,3437.8,6007,,,,,,,,,,,,,,,
BAYLEASING,22-01-2018,27.8,28.1,27.6,27.9,147610,,,,,,,,,,,,,,,
