00DSEX,11-02-2018,5965.63,6101.92,5965.63,6093.95,45545180,,,,,,,,,,,,,,,
00DS30,11-02-2018,2225.48,2257.56,2225.48,2255.83,45545180,,,,,,,,,,,,,,,
00DSES,11-02-2018,1389.57,1413.48,1389.57,1412.41,45545180,,,,,,,,,,,,,,,
DSEX,11-02-2018,5965.63,6101.92,5965.63,6093.95,45545180,,,,,,,,,,,,,,,
DS30,11-02-2018,2225.48,2257.56,2225.48,2255.83,45545180,,,,,,,,,,,,,,,
DSES,11-02-2018,1389.57,1413.48,1389.57,1412.41,45545180,,,,,,,,,,,,,,,
1JANATAMF,11-02-2018,6.3,6.5,6.3,6.4,27267,,,,,,,,,,,,,,,
1STPRIMFMF,11-02-2018,13.6,14,13.6,13.9,130649,,,,,,,,,,,,,,,
AAMRANET,11-02-2018,87.5,89.4,86.9,87.8,328846,,,,,,,,,,,,,,,
AAMRATECH,11-02-2018,32,32.8,31.8,32.5,335906,,,,,,,,,,,,,,,
ABB1STMF,11-02-2018,6,6.2,6,6.1,352201,,,,,,,,,,,,,,,
ABBANK,11-02-2018,17.9,19,17.9,18.8,2251825,,,,,,,,,,,,,,,
ACI,11-02-2018,429.7,430.1,427.7,428.1,66022,,,,,,,,,,,,,,,
ACIFORMULA,11-02-2018,186,186.9,183,183.7,8993,,,,,,,,,,,,,,,
ACMELAB,11-02-2018,113.1,115,113.1,114.3,121146,,,,,,,,,,,,,,,
ACTIVEFINE,11-02-2018,32.6,33.6,32.4,33.4,284683,,,,,,,,,,,,,,,
AFCAGRO,11-02-2018,38.3,40.7,38.2,40.2,335983,,,,,,,,,,,,,,,
AFTABAUTO,11-02-2018,60.9,61.6,59.8,61.4,29065,,,,,,,,,,,,,,,
AGNISYSL,11-02-2018,20,21.5,20,21.4,1137389,,,,,,,,,,,,,,,
AGRANINS,11-02-2018,19.9,20,19.9,19.9,18513,,,,,,,,,,,,,,,
AIBL1STIMF,11-02-2018,8.5,8.7,8.4,8.5,844505,,,,,,,,,,,,,,,
AIL,11-02-2018,113.6,115.5,110.4,111,905164,,,,,,,,,,,,,,,
ALARABANK,11-02-2018,24,24.4,23.9,24.3,768538,,,,,,,,,,,,,,,
AL-HAJTEX,11-02-2018,82.7,87.5,82.5,86.4,78790,,,,,,,,,,,,,,,
ALIF,11-02-2018,13.7,14.2,13.6,14.1,2079166,,,,,,,,,,,,,,,
