00DSEX,07-01-2018,6302.84,6311.42,6262.55,6268.42,48500370,,,,,,,,,,,,,,,
00DS30,07-01-2018,2295.22,2298.93,2281.72,2283.22,48500370,,,,,,,,,,,,,,,
00DSES,07-01-2018,1407.60,1410.56,1401.49,1402.87,48500370,,,,,,,,,,,,,,,
DSEX,07-01-2018,6302.84,6311.42,6262.55,6268.42,48500370,,,,,,,,,,,,,,,
DS30,07-01-2018,2295.22,2298.93,2281.72,2283.22,48500370,,,,,,,,,,,,,,,
DSES,07-01-2018,1407.60,1410.56,1401.49,1402.87,48500370,,,,,,,,,,,,,,,
1JANATAMF,07-01-2018,6.5,6.6,6.5,6.5,31584,,,,,,,,,,,,,,,
1STPRIMFMF,07-01-2018,15.9,16.3,15.7,15.8,525744,,,,,,,,,,,,,,,
AAMRANET,07-01-2018,97.1,98.9,96.1,96.5,131092,,,,,,,,,,,,,,,
AAMRATECH,07-01-2018,34,34.2,33.5,33.8,140358,,,,,,,,,,,,,,,
ABB1STMF,07-01-2018,6.6,6.6,6.4,6.4,927401,,,,,,,,,,,,,,,
ABBANK,07-01-2018,21.7,21.7,21.3,21.4,1817618,,,,,,,,,,,,,,,
ACI,07-01-2018,463.3,474,463.3,466.3,16302,,,,,,,,,,,,,,,
ACIFORMULA,07-01-2018,177.6,185,177.6,184,36694,,,,,,,,,,,,,,,
ACMELAB,07-01-2018,114.3,114.4,113.8,114,62614,,,,,,,,,,,,,,,
ACTIVEFINE,07-01-2018,36,36.2,35.2,35.3,805586,,,,,,,,,,,,,,,
AFCAGRO,07-01-2018,46.8,46.8,46.1,46.3,108741,,,,,,,,,,,,,,,
AFTABAUTO,07-01-2018,64.2,64.8,64.2,64.4,45491,,,,,,,,,,,,,,,
AGNISYSL,07-01-2018,22.6,23,22.6,22.8,644360,,,,,,,,,,,,,,,
AGRANINS,07-01-2018,21,21,20.6,20.7,14787,,,,,,,,,,,,,,,
AIBL1STIMF,07-01-2018,8,8,7.9,8,319925,,,,,,,,,,,,,,,
AIL,07-01-2018,126,126,120,121.4,111649,,,,,,,,,,,,,,,
ALARABANK,07-01-2018,24.8,25.2,24.7,25,2727664,,,,,,,,,,,,,,,
AL-HAJTEX,07-01-2018,95.4,96.1,95,95.2,44517,,,,,,,,,,,,,,,
ALIF,07-01-2018,24.8,24.9,24.3,24.4,2960359,,,,,,,,,,,,,,,
ALLTEX,07-01-2018,11.9,12,11.6,11.7,24548,,,,,,,,,,,,,,,
AMANFEED,07-01-2018,65.1,65.6,64.5,64.7,100361,,,,,,,,,,,,,,,
AMBEEPHA,07-01-2018,404,404,396.3,398.5,1241,,,,,,,,,,,,,,,
AMCL(PRAN),07-01-2018,227,227.9,225,225.5,12140,,,,,,,,,,,,,,,
ANLIMAYARN,07-01-2018,32.8,32.8,31.9,32,110418,,,,,,,,,,,,,,,
ANWARGALV,07-01-2018,79.1,80.9,77.8,78,141988,,,,,,,,,,,,,,,
APEXFOODS,07-01-2018,142.5,143.8,141,141.5,45804,,,,,,,,,,,,,,,
APEXFOOT,07-01-2018,322,327,322,325.3,9485,,,,,,,,,,,,,,,
APEXSPINN,07-01-2018,117.2,119,116.4,118.2,9526,,,,,,,,,,,,,,,
APEXTANRY,07-01-2018,148,148.8,146.6,147.1,53744,,,,,,,,,,,,,,,
APOLOISPAT,07-01-2018,17.1,17.2,16.9,17,508603,,,,,,,,,,,,,,,
ARAMIT,07-01-2018,355,364.8,352.5,362.8,41004,,,,,,,,,,,,,,,
ARAMITCEM ,07-01-2018,29.6,31.5,29.6,30,13520,,,,,,,,,,,,,,,
ARGONDENIM,07-01-2018,32,32,31.4,31.5,300141,,,,,,,,,,,,,,,
ASIAINS,07-01-2018,23.1,23.2,23.1,23.1,5107,,,,,,,,,,,,,,,
ASIAPACINS,07-01-2018,25.4,25.4,24.5,24.6,8558,,,,,,,,,,,,,,,
ATCSLGF,07-01-2018,11.7,11.8,11.7,11.7,14790,,,,,,,,,,,,,,,
ATLASBANG,07-01-2018,129,133,126.6,130.4,51065,,,,,,,,,,,,,,,
AZIZPIPES ,07-01-2018,150.8,150.9,147.5,150.2,4696,,,,,,,,,,,,,,,
BANGAS,07-01-2018,185.3,189.7,185.1,188,21194,,,,,,,,,,,,,,,
BANKASIA,07-01-2018,23.2,23.2,22.7,22.7,190861,,,,,,,,,,,,,,,
BARKAPOWER,07-01-2018,38.1,38.1,37.3,37.8,1402639,,,,,,,,,,,,,,,
BATASHOE,07-01-2018,1169,1170,1165.8,1170,326,,,,,,,,,,,,,,,
BATBC,07-01-2018,3425,3440,3425,3425.1,391,,,,,,,,,,,,,,,
BAYLEASING,07-01-2018,28.3,28.3,27.9,28,100949,,,,,,,,,,,,,,,
BBS,07-01-2018,39.7,40.1,39.4,39.5,387277,,,,,,,,,,,,,,,
BBSCABLES,07-01-2018,111.5,114,111,112,845958,,,,,,,,,,,,,,,
BDAUTOCA,07-01-2018,112.5,114,110.5,110.9,27270,,,,,,,,,,,,,,,
