00DSEX,03-01-2018,6279.97,6320.21,6279.97,6318.27,57657250,,,,,,,,,,,,,,,
00DS30,03-01-2018,2291.38,2303.04,2291.38,2301.82,57657250,,,,,,,,,,,,,,,
00DSES,03-01-2018,1402.39,1413.04,1402.39,1411.97,57657250,,,,,,,,,,,,,,,
DSEX,03-01-2018,6279.97,6320.21,6279.97,6318.27,57657250,,,,,,,,,,,,,,,
DS30,03-01-2018,2291.38,2303.04,2291.38,2301.82,57657250,,,,,,,,,,,,,,,
DSES,03-01-2018,1402.39,1413.04,1402.39,1411.97,57657250,,,,,,,,,,,,,,,
1JANATAMF,03-01-2018,6.5,6.6,6.5,6.6,272489,,,,,,,,,,,,,,,
1STPRIMFMF,03-01-2018,15.3,15.5,15.3,15.4,156488,,,,,,,,,,,,,,,
AAMRANET,03-01-2018,94.9,96.9,94.9,96.1,276652,,,,,,,,,,,,,,,
AAMRATECH,03-01-2018,34.4,34.6,33.7,33.8,162804,,,,,,,,,,,,,,,
ABB1STMF,03-01-2018,6.6,6.7,6.5,6.5,683583,,,,,,,,,,,,,,,
ABBANK,03-01-2018,21.4,22.2,21.4,21.8,3010192,,,,,,,,,,,,,,,
ACI,03-01-2018,463,463,460.6,461.3,24909,,,,,,,,,,,,,,,
ACIFORMULA,03-01-2018,178.5,180.5,176,179.8,18613,,,,,,,,,,,,,,,
ACMELAB,03-01-2018,114.4,115.3,114.4,114.7,32995,,,,,,,,,,,,,,,
ACTIVEFINE,03-01-2018,35.6,35.9,35.2,35.6,1341368,,,,,,,,,,,,,,,
AFCAGRO,03-01-2018,46.6,46.9,46.3,46.7,153624,,,,,,,,,,,,,,,
AFTABAUTO,03-01-2018,64.5,65.5,64.5,65.3,138899,,,,,,,,,,,,,,,
AGNISYSL,03-01-2018,23,23,22.6,22.7,601422,,,,,,,,,,,,,,,
AGRANINS,03-01-2018,20.5,20.6,20.5,20.6,19131,,,,,,,,,,,,,,,
AIBL1STIMF,03-01-2018,8,8,7.9,8,210943,,,,,,,,,,,,,,,
AIL,03-01-2018,123.6,124,114.5,119.4,342892,,,,,,,,,,,,,,,
ALARABANK,03-01-2018,24.4,24.7,24.3,24.6,954384,,,,,,,,,,,,,,,
AL-HAJTEX,03-01-2018,95.7,95.7,94.4,94.8,30626,,,,,,,,,,,,,,,
ALIF,03-01-2018,25.3,25.4,24.8,25,2350723,,,,,,,,,,,,,,,
ALLTEX,03-01-2018,11.8,11.8,11.4,11.5,23776,,,,,,,,,,,,,,,
AMANFEED,03-01-2018,65.4,65.8,64.3,64.5,73414,,,,,,,,,,,,,,,
AMBEEPHA,03-01-2018,398.9,405,398.7,404,1755,,,,,,,,,,,,,,,
AMCL(PRAN),03-01-2018,228.7,228.8,224.9,226,24307,,,,,,,,,,,,,,,
ANLIMAYARN,03-01-2018,32.7,32.9,31.8,31.9,143573,,,,,,,,,,,,,,,
ANWARGALV,03-01-2018,80,81,79.2,79.9,79784,,,,,,,,,,,,,,,
APEXFOODS,03-01-2018,146,147.5,143.6,144.2,31306,,,,,,,,,,,,,,,
APEXFOOT,03-01-2018,322,324.9,322,324,9023,,,,,,,,,,,,,,,
APEXSPINN,03-01-2018,120.1,122,116.3,117,42616,,,,,,,,,,,,,,,
APEXTANRY,03-01-2018,147.6,149.5,147.6,148.4,9525,,,,,,,,,,,,,,,
APOLOISPAT,03-01-2018,17.2,17.3,17,17.1,1383708,,,,,,,,,,,,,,,
ARAMIT,03-01-2018,360,360,350.1,351.9,7461,,,,,,,,,,,,,,,
ARAMITCEM ,03-01-2018,29.5,31.5,29.5,30,9135,,,,,,,,,,,,,,,
ARGONDENIM,03-01-2018,32.6,32.6,31.9,32.1,441176,,,,,,,,,,,,,,,
ASIAINS,03-01-2018,23.1,23.2,23,23.1,2614,,,,,,,,,,,,,,,
ASIAPACINS,03-01-2018,25.1,25.7,25,25.1,23100,,,,,,,,,,,,,,,
ATCSLGF,03-01-2018,11.7,11.8,11.5,11.6,536913,,,,,,,,,,,,,,,
ATLASBANG,03-01-2018,130,131,128.6,129,24364,,,,,,,,,,,,,,,
AZIZPIPES ,03-01-2018,151.8,151.8,146.1,148.3,6572,,,,,,,,,,,,,,,
BANGAS,03-01-2018,193,193,177.1,183.4,59908,,,,,,,,,,,,,,,
BANKASIA,03-01-2018,23.4,23.5,23.1,23.4,314097,,,,,,,,,,,,,,,
BARKAPOWER,03-01-2018,36.8,37.7,36.6,37.5,1746595,,,,,,,,,,,,,,,
BATASHOE,03-01-2018,1167.5,1167.5,1167,1167.4,227,,,,,,,,,,,,,,,
BATBC,03-01-2018,3370,3430,3370,3426.9,21,,,,,,,,,,,,,,,
BAYLEASING,03-01-2018,28,28.4,28,28.2,528950,,,,,,,,,,,,,,,
BBS,03-01-2018,39.5,39.7,39.1,39.6,630911,,,,,,,,,,,,,,,
BBSCABLES,03-01-2018,105.5,107.3,104.8,106.5,475460,,,,,,,,,,,,,,,
BDAUTOCA,03-01-2018,108.3,112.6,108.2,111.6,22835,,,,,,,,,,,,,,,
BDCOM,03-01-2018,28,29.3,28,28.8,2575447,,,,,,,,,,,,,,,
BDFINANCE,03-01-2018,22.2,22.3,21.6,21.8,2346471,,,,,,,,,,,,,,,
BDLAMPS,03-01-2018,176.6,182.6,176.6,179,18087,,,,,,,,,,,,,,,
BDTHAI,03-01-2018,29.8,30.4,29.5,29.6,1838449,,,,,,,,,,,,,,,
BDWELDING,03-01-2018,23.9,24.4,23.9,24,130667,,,,,,,,,,,,,,,
BEACHHATCH,03-01-2018,16.3,16.3,15.6,15.8,171609,,,,,,,,,,,,,,,
BEACONPHAR,03-01-2018,21.3,21.3,21,21.1,423224,,,,,,,,,,,,,,,
BENGALWTL,03-01-2018,40.1,40.5,39.6,40.2,313582,,,,,,,,,,,,,,,
BERGERPBL,03-01-2018,2102,2102,2100.3,2100.5,101,,,,,,,,,,,,,,,
BEXIMCO,03-01-2018,28.3,28.4,27.9,28.2,2342106,,,,,,,,,,,,,,,
BGIC,03-01-2018,21.8,21.9,21.6,21.6,116760,,,,,,,,,,,,,,,
BIFC,03-01-2018,10.5,10.7,10.5,10.6,7696,,,,,,,,,,,,,,,
BNICL,03-01-2018,19.9,20.3,19.9,20.1,161299,,,,,,,,,,,,,,,
BRACBANK,03-01-2018,106.8,107.5,106.4,106.9,847801,,,,,,,,,,,,,,,
BSC,03-01-2018,47,47,46,46.3,468516,,,,,,,,,,,,,,,
BSCCL,03-01-2018,104.8,107.2,104.3,106.9,198558,,,,,,,,,,,,,,,
BSRMLTD,03-01-2018,101.7,103.7,101.3,102.7,114420,,,,,,,,,,,,,,,
BSRMSTEEL,03-01-2018,79.1,79.7,78.7,79.4,143696,,,,,,,,,,,,,,,
BXPHARMA,03-01-2018,105,105.1,103,103.3,435039,,,,,,,,,,,,,,,
BXSYNTH,03-01-2018,8.6,8.8,8.6,8.8,37074,,,,,,,,,,,,,,,
CAPMBDBLMF,03-01-2018,8.2,8.4,8.2,8.2,38580,,,,,,,,,,,,,,,
CENTRALINS,03-01-2018,23.3,23.9,23.3,23.8,910,,,,,,,,,,,,,,,
CENTRALPHL,03-01-2018,20.2,20.5,19.8,20.1,511734,,,,,,,,,,,,,,,
CITYBANK,03-01-2018,52.4,52.5,51.9,52.1,1321653,,,,,,,,,,,,,,,
CITYGENINS,03-01-2018,18.4,18.6,18.3,18.4,87446,,,,,,,,,,,,,,,
CNATEX,03-01-2018,8.6,8.6,8.5,8.6,434471,,,,,,,,,,,,,,,
CONFIDCEM,03-01-2018,151.8,157.5,151.8,156.5,287457,,,,,,,,,,,,,,,
CONTININS,03-01-2018,22.3,22.6,22.2,22.4,10365,,,,,,,,,,,,,,,
CVOPRL,03-01-2018,209.5,213.5,209.5,212.1,45917,,,,,,,,,,,,,,,
DACCADYE,03-01-2018,8.9,9,8.9,9,102910,,,,,,,,,,,,,,,
DAFODILCOM,03-01-2018,44.5,45.9,44.3,45.3,250777,,,,,,,,,,,,,,,
DBH,03-01-2018,133.5,136.3,133.2,136,16250,,,,,,,,,,,,,,,
DBH1STMF,03-01-2018,9.3,9.5,9.3,9.4,3530,,,,,,,,,,,,,,,
DELTALIFE,03-01-2018,106.4,109.4,106,109.1,129909,,,,,,,,,,,,,,,
DELTASPINN,03-01-2018,9.8,10.1,9.8,9.8,984602,,,,,,,,,,,,,,,
DESCO,03-01-2018,46.2,46.7,46.2,46.5,152709,,,,,,,,,,,,,,,
DESHBANDHU,03-01-2018,23.2,23.4,23,23.2,234340,,,,,,,,,,,,,,,
DHAKABANK,03-01-2018,22.1,22.3,21.9,22.1,2510177,,,,,,,,,,,,,,,
DHAKAINS,03-01-2018,24.2,25,24.2,24.7,34925,,,,,,,,,,,,,,,
DOREENPWR,03-01-2018,118.5,121.1,118,120.5,984972,,,,,,,,,,,,,,,
DSHGARME,03-01-2018,249.8,253.6,247.8,250.7,24346,,,,,,,,,,,,,,,
DSSL,03-01-2018,20.3,21.3,20.3,20.8,9187734,,,,,,,,,,,,,,,
DULAMIACOT,03-01-2018,32,33.6,30.2,30.4,52850,,,,,,,,,,,,,,,
DUTCHBANGL,03-01-2018,148,151,148,149.3,101372,,,,,,,,,,,,,,,
EASTERNINS,03-01-2018,29.1,29.3,29,29.1,5574,,,,,,,,,,,,,,,
EASTLAND ,03-01-2018,24.3,24.4,24,24.1,2364,,,,,,,,,,,,,,,
EASTRNLUB,03-01-2018,977,977,955,957.9,726,,,,,,,,,,,,,,,
EBL,03-01-2018,50.5,51,50.2,50.9,176070,,,,,,,,,,,,,,,
EBL1STMF,03-01-2018,9.8,10,9.8,10,253680,,,,,,,,,,,,,,,
EBLNRBMF,03-01-2018,6.6,6.6,6.5,6.5,14631,,,,,,,,,,,,,,,
ECABLES,03-01-2018,196,204,196,201,45059,,,,,,,,,,,,,,,
EHL,03-01-2018,51.7,53,51,52.8,787780,,,,,,,,,,,,,,,
EMERALDOIL,03-01-2018,18.2,18.4,17.9,18.1,101189,,,,,,,,,,,,,,,
ENVOYTEX,03-01-2018,35.2,35.5,34.8,34.9,106762,,,,,,,,,,,,,,,
ETL,03-01-2018,17.9,18.2,17.6,17.7,1354068,,,,,,,,,,,,,,,
EXIM1STMF,03-01-2018,7,7.1,7,7.1,15400,,,,,,,,,,,,,,,
EXIMBANK,03-01-2018,17.3,17.6,17.2,17.5,4442186,,,,,,,,,,,,,,,
FAMILYTEX,03-01-2018,7.8,7.9,7.7,7.8,842132,,,,,,,,,,,,,,,
FARCHEM,03-01-2018,20.2,20.3,20,20.1,352881,,,,,,,,,,,,,,,
FAREASTFIN,03-01-2018,11.8,11.8,11.6,11.7,555974,,,,,,,,,,,,,,,
FAREASTLIF,03-01-2018,72.3,74,71.4,71.8,109670,,,,,,,,,,,,,,,
FASFIN,03-01-2018,21.8,22.5,21.8,22,1032105,,,,,,,,,,,,,,,
