00DSEX,30-01-2018,6176.45,6206.69,6123.05,6127.80,39922630,,,,,,,,,,,,,,,
00DS30,30-01-2018,2293.97,2301.22,2263.29,2267.01,39922630,,,,,,,,,,,,,,,
00DSES,30-01-2018,1425.45,1429.46,1412.57,1414.47,39922630,,,,,,,,,,,,,,,
DSEX,30-01-2018,6176.45,6206.69,6123.05,6127.80,39922630,,,,,,,,,,,,,,,
DS30,30-01-2018,2293.97,2301.22,2263.29,2267.01,39922630,,,,,,,,,,,,,,,
DSES,30-01-2018,1425.45,1429.46,1412.57,1414.47,39922630,,,,,,,,,,,,,,,
1JANATAMF,30-01-2018,6.4,6.5,6.4,6.5,234158,,,,,,,,,,,,,,,
1STPRIMFMF,30-01-2018,14.8,14.9,14,14.6,120654,,,,,,,,,,,,,,,
AAMRANET,30-01-2018,90.6,94.7,90,92.4,854224,,,,,,,,,,,,,,,
AAMRATECH,30-01-2018,33,33.7,32.5,33.1,673241,,,,,,,,,,,,,,,
ABB1STMF,30-01-2018,6.2,6.3,6.1,6.2,378680,,,,,,,,,,,,,,,
ABBANK,30-01-2018,19.3,19.6,19.3,19.6,1600319,,,,,,,,,,,,,,,
ACI,30-01-2018,448,448.9,439.7,440.5,48353,,,,,,,,,,,,,,,
ACIFORMULA,30-01-2018,188,192,184.5,185,22733,,,,,,,,,,,,,,,
ACMELAB,30-01-2018,114.8,114.8,114,114.4,102448,,,,,,,,,,,,,,,
ACTIVEFINE,30-01-2018,34.5,34.6,34.2,34.3,231605,,,,,,,,,,,,,,,
AFCAGRO,30-01-2018,43.3,43.4,42.2,42.3,84807,,,,,,,,,,,,,,,
AFTABAUTO,30-01-2018,61.9,62.1,61.6,61.6,19624,,,,,,,,,,,,,,,
AGNISYSL,30-01-2018,21.2,21.6,21,21.1,121551,,,,,,,,,,,,,,,
AGRANINS,30-01-2018,20.5,20.7,19.5,19.5,24249,,,,,,,,,,,,,,,
AIBL1STIMF,30-01-2018,8.1,8.1,8.1,8.1,53159,,,,,,,,,,,,,,,
AIL,30-01-2018,108.8,115.8,108.8,112.4,575894,,,,,,,,,,,,,,,
ALARABANK,30-01-2018,24.2,24.3,24,24,216306,,,,,,,,,,,,,,,
AL-HAJTEX,30-01-2018,88.4,90,88.1,88.2,66181,,,,,,,,,,,,,,,
ALIF,30-01-2018,15.3,15.4,15,15,824049,,,,,,,,,,,,,,,
ALLTEX,30-01-2018,11.5,11.6,11.4,11.5,26381,,,,,,,,,,,,,,,
AMANFEED,30-01-2018,61.5,61.5,60.2,60.3,173216,,,,,,,,,,,,,,,
AMBEEPHA,30-01-2018,390,391.6,385,386.7,1375,,,,,,,,,,,,,,,
AMCL(PRAN),30-01-2018,217.4,218.3,215,215.9,13603,,,,,,,,,,,,,,,
ANLIMAYARN,30-01-2018,31.3,31.5,30.6,30.7,62899,,,,,,,,,,,,,,,
ANWARGALV,30-01-2018,72.9,73.7,71.7,71.9,111295,,,,,,,,,,,,,,,
APEXFOODS,30-01-2018,142.2,143.8,141.9,143.4,21792,,,,,,,,,,,,,,,
APEXFOOT,30-01-2018,324.9,325,315,316.6,17658,,,,,,,,,,,,,,,
APEXSPINN,30-01-2018,116.1,119.1,115.5,116.3,24795,,,,,,,,,,,,,,,
APEXTANRY,30-01-2018,143.1,143.1,142.6,142.9,2163,,,,,,,,,,,,,,,
APOLOISPAT,30-01-2018,14.8,15.4,14.8,15,1110254,,,,,,,,,,,,,,,
ARAMIT,30-01-2018,341,345.8,340,341.5,981,,,,,,,,,,,,,,,
ARAMITCEM ,30-01-2018,31.7,31.7,30.9,31.2,21588,,,,,,,,,,,,,,,
ARGONDENIM,30-01-2018,31.3,31.4,30.9,30.9,158724,,,,,,,,,,,,,,,
ASIAINS,30-01-2018,21.6,21.6,21.5,21.6,1987,,,,,,,,,,,,,,,
ASIAPACINS,30-01-2018,24.5,24.5,23.1,23.4,18019,,,,,,,,,,,,,,,
ATCSLGF,30-01-2018,11,11,10.8,10.8,178990,,,,,,,,,,,,,,,
ATLASBANG,30-01-2018,128.8,130.3,126.7,127,10440,,,,,,,,,,,,,,,
AZIZPIPES ,30-01-2018,156.7,160,151,151.7,52127,,,,,,,,,,,,,,,
BANGAS,30-01-2018,227.3,227.4,207.6,208.7,39444,,,,,,,,,,,,,,,
BANKASIA,30-01-2018,22.2,22.2,21.6,21.7,122174,,,,,,,,,,,,,,,
BARKAPOWER,30-01-2018,34.8,34.9,34.3,34.5,238115,,,,,,,,,,,,,,,
BATASHOE,30-01-2018,1214.5,1214.5,1188,1195.9,548,,,,,,,,,,,,,,,
BATBC,30-01-2018,3800,3838,3770,3771.8,836,,,,,,,,,,,,,,,
BAYLEASING,30-01-2018,27.8,27.8,27.3,27.4,84172,,,,,,,,,,,,,,,
BBS,30-01-2018,36.1,36.1,35,35,315016,,,,,,,,,,,,,,,
BBSCABLES,30-01-2018,108.1,108.9,105.8,106.2,450121,,,,,,,,,,,,,,,
BDAUTOCA,30-01-2018,116.2,118.5,116.2,117.2,67882,,,,,,,,,,,,,,,
BDCOM,30-01-2018,26.1,26.2,25.3,25.8,401355,,,,,,,,,,,,,,,
BDFINANCE,30-01-2018,23.6,24,23.4,23.8,3332509,,,,,,,,,,,,,,,
BDLAMPS,30-01-2018,183.2,183.6,179.5,180.4,12441,,,,,,,,,,,,,,,
BDTHAI,30-01-2018,30.4,30.6,29.9,30,1391285,,,,,,,,,,,,,,,
BDWELDING,30-01-2018,25.2,25.2,24.6,24.7,120087,,,,,,,,,,,,,,,
BEACHHATCH,30-01-2018,17,17.1,16.8,16.9,158425,,,,,,,,,,,,,,,
BEACONPHAR,30-01-2018,21.2,21.3,21.1,21.2,183154,,,,,,,,,,,,,,,
BENGALWTL,30-01-2018,37.8,37.8,36.6,36.8,145442,,,,,,,,,,,,,,,
BERGERPBL,30-01-2018,2190,2190,2160,2172.5,36,,,,,,,,,,,,,,,
BEXIMCO,30-01-2018,26.7,27.3,26.5,26.6,2022125,,,,,,,,,,,,,,,
BGIC,30-01-2018,20.7,20.7,20.6,20.7,33251,,,,,,,,,,,,,,,
BIFC,30-01-2018,10.4,10.5,10.3,10.4,14900,,,,,,,,,,,,,,,
BNICL,30-01-2018,17.6,18,17.6,17.9,45436,,,,,,,,,,,,,,,
BRACBANK,30-01-2018,102,103,100,100.3,633133,,,,,,,,,,,,,,,
BSC,30-01-2018,44.3,44.5,43.9,44.1,294014,,,,,,,,,,,,,,,
BSCCL,30-01-2018,99.5,101,97.5,97.9,61664,,,,,,,,,,,,,,,
BSRMLTD,30-01-2018,101.5,102.4,99.6,100,115512,,,,,,,,,,,,,,,
BSRMSTEEL,30-01-2018,76,76,73.4,73.8,160436,,,,,,,,,,,,,,,
BXPHARMA,30-01-2018,108.9,109.2,105,105.9,524490,,,,,,,,,,,,,,,
BXSYNTH,30-01-2018,11.8,11.8,10.9,11.2,1057629,,,,,,,,,,,,,,,
CAPMBDBLMF,30-01-2018,8.4,8.4,8.4,8.4,17694,,,,,,,,,,,,,,,
