00DSEX,07-02-2018,5949.25,5959.20,5900.99,5936.35,39813330,,,,,,,,,,,,,,,
00DS30,07-02-2018,2216.17,2223.69,2198.27,2216.14,39813330,,,,,,,,,,,,,,,
00DSES,07-02-2018,1385.58,1386.57,1375.82,1384.20,39813330,,,,,,,,,,,,,,,
DSEX,07-02-2018,5949.25,5959.20,5900.99,5936.35,39813330,,,,,,,,,,,,,,,
DS30,07-02-2018,2216.17,2223.69,2198.27,2216.14,39813330,,,,,,,,,,,,,,,
DSES,07-02-2018,1385.58,1386.57,1375.82,1384.20,39813330,,,,,,,,,,,,,,,
1JANATAMF,07-02-2018,6.3,6.4,6.2,6.3,31387,,,,,,,,,,,,,,,
1STPRIMFMF,07-02-2018,14,14.1,13.5,13.7,82127,,,,,,,,,,,,,,,
AAMRANET,07-02-2018,87.7,87.8,86,86.3,242432,,,,,,,,,,,,,,,
AAMRATECH,07-02-2018,31.5,32,31.3,31.9,68043,,,,,,,,,,,,,,,
ABB1STMF,07-02-2018,6,6.1,5.9,6,404638,,,,,,,,,,,,,,,
ABBANK,07-02-2018,18.1,18.1,17.7,17.8,2086035,,,,,,,,,,,,,,,
ACI,07-02-2018,429.5,430,423,427.8,73720,,,,,,,,,,,,,,,
ACIFORMULA,07-02-2018,187.9,187.9,181.9,182.9,5771,,,,,,,,,,,,,,,
ACMELAB,07-02-2018,111.7,116.5,111.4,113.9,198943,,,,,,,,,,,,,,,
ACTIVEFINE,07-02-2018,32.2,32.4,31.8,32.1,102030,,,,,,,,,,,,,,,
AFCAGRO,07-02-2018,38.4,39.2,38.1,38.4,59345,,,,,,,,,,,,,,,
AFTABAUTO,07-02-2018,58.6,60.4,58.5,59.9,31649,,,,,,,,,,,,,,,
AGNISYSL,07-02-2018,20,20.1,19.5,19.6,350820,,,,,,,,,,,,,,,
AGRANINS,07-02-2018,18.9,18.9,18.8,18.8,3250,,,,,,,,,,,,,,,
AIBL1STIMF,07-02-2018,7.9,8,7.9,7.9,1100,,,,,,,,,,,,,,,
AIL,07-02-2018,113,116.8,112.2,114.7,818021,,,,,,,,,,,,,,,
ALARABANK,07-02-2018,23.3,23.5,23,23,410142,,,,,,,,,,,,,,,
AL-HAJTEX,07-02-2018,81.6,82.3,81.3,81.8,27008,,,,,,,,,,,,,,,
ALIF,07-02-2018,13.9,13.9,13.6,13.7,1169122,,,,,,,,,,,,,,,
ALLTEX,07-02-2018,11.3,11.6,11.2,11.5,46057,,,,,,,,,,,,,,,
AMANFEED,07-02-2018,55.5,56.4,55.2,55.3,48455,,,,,,,,,,,,,,,
AMBEEPHA,07-02-2018,379.3,394.2,379.3,391.5,2038,,,,,,,,,,,,,,,
AMCL(PRAN),07-02-2018,213.6,216.9,213.3,215.1,1809,,,,,,,,,,,,,,,
ANLIMAYARN,07-02-2018,29.3,29.8,29.3,29.6,46718,,,,,,,,,,,,,,,
ANWARGALV,07-02-2018,68,68.8,66.1,67.5,90490,,,,,,,,,,,,,,,
APEXFOODS,07-02-2018,138.5,142,138.5,139.4,14221,,,,,,,,,,,,,,,
APEXFOOT,07-02-2018,314.4,316.7,312.7,313.5,4766,,,,,,,,,,,,,,,
APEXSPINN,07-02-2018,109.5,113.9,109.5,111.7,15499,,,,,,,,,,,,,,,
APEXTANRY,07-02-2018,134,135.9,132.3,134.7,19690,,,,,,,,,,,,,,,
APOLOISPAT,07-02-2018,13.9,14.2,13.7,14,626192,,,,,,,,,,,,,,,
ARAMIT,07-02-2018,338,346.9,338,345.7,7464,,,,,,,,,,,,,,,
ARAMITCEM ,07-02-2018,29.2,30.4,29.2,30,48450,,,,,,,,,,,,,,,
ARGONDENIM,07-02-2018,29.1,29.3,28.8,28.9,224061,,,,,,,,,,,,,,,
ATCSLGF,07-02-2018,10.5,10.6,10.5,10.5,170600,,,,,,,,,,,,,,,
ATLASBANG,07-02-2018,123,128,123,126.7,41472,,,,,,,,,,,,,,,
AZIZPIPES ,07-02-2018,142.2,147.8,140.6,144.7,37303,,,,,,,,,,,,,,,
BANGAS,07-02-2018,229.9,238,227,235.9,29780,,,,,,,,,,,,,,,
BANKASIA,07-02-2018,21.2,21.4,20.9,21.1,198552,,,,,,,,,,,,,,,
BARKAPOWER,07-02-2018,32.4,33.2,32.4,32.6,103676,,,,,,,,,,,,,,,
BATASHOE,07-02-2018,1202.5,1203,1191,1201,3112,,,,,,,,,,,,,,,
BATBC,07-02-2018,3750,3750,3670,3693,149,,,,,,,,,,,,,,,
BAYLEASING,07-02-2018,25.9,26.1,25.8,25.9,21590,,,,,,,,,,,,,,,
BBS,07-02-2018,32.2,32.6,31.8,32,333457,,,,,,,,,,,,,,,
BBSCABLES,07-02-2018,98,98.5,96,96.3,506956,,,,,,,,,,,,,,,
BDAUTOCA,07-02-2018,114.1,118.9,114,116.7,78353,,,,,,,,,,,,,,,
BDCOM,07-02-2018,25.9,26.6,25.7,26.1,489798,,,,,,,,,,,,,,,
BDFINANCE,07-02-2018,23.1,23.5,22.9,23.2,1350035,,,,,,,,,,,,,,,
BDLAMPS,07-02-2018,175.5,179.5,175.5,176.9,10168,,,,,,,,,,,,,,,
BDTHAI,07-02-2018,28,28.2,27.3,27.5,878231,,,,,,,,,,,,,,,
BDWELDING,07-02-2018,24.1,24.1,23.5,24,134268,,,,,,,,,,,,,,,
BEACHHATCH,07-02-2018,16.5,17,16.5,16.9,67473,,,,,,,,,,,,,,,
BEACONPHAR,07-02-2018,20.1,20.1,19.9,20.1,195524,,,,,,,,,,,,,,,
BENGALWTL,07-02-2018,34.2,34.9,34,34.7,79615,,,,,,,,,,,,,,,
BERGERPBL,07-02-2018,2251,2299,2234,2252.7,85,,,,,,,,,,,,,,,
BEXIMCO,07-02-2018,25.5,25.5,25.1,25.2,1442052,,,,,,,,,,,,,,,
BGIC,07-02-2018,20.5,20.5,20,20,5000,,,,,,,,,,,,,,,
BIFC,07-02-2018,10,10.2,10,10,24590,,,,,,,,,,,,,,,
BNICL,07-02-2018,16.7,17,16.7,17,31420,,,,,,,,,,,,,,,
BRACBANK,07-02-2018,93,93,90.7,91.3,625442,,,,,,,,,,,,,,,
BSC,07-02-2018,42.8,43.4,42.6,42.7,114886,,,,,,,,,,,,,,,
BSCCL,07-02-2018,93,94.9,91.5,92,49032,,,,,,,,,,,,,,,
BSRMLTD,07-02-2018,94.1,94.4,93.2,93.8,77131,,,,,,,,,,,,,,,
