00DSEX,13-02-2018,6082.29,6107.16,6058.58,6088.37,50366780,,,,,,,,,,,,,,,
00DS30,13-02-2018,2244.04,2256.31,2238.35,2246.03,50366780,,,,,,,,,,,,,,,
00DSES,13-02-2018,1405.23,1408.56,1401.09,1406.75,50366780,,,,,,,,,,,,,,,
DSEX,13-02-2018,6082.29,6107.16,6058.58,6088.37,50366780,,,,,,,,,,,,,,,
DS30,13-02-2018,2244.04,2256.31,2238.35,2246.03,50366780,,,,,,,,,,,,,,,
DSES,13-02-2018,1405.23,1408.56,1401.09,1406.75,50366780,,,,,,,,,,,,,,,
1JANATAMF,13-02-2018,6.3,6.3,6.2,6.3,73653,,,,,,,,,,,,,,,
1STPRIMFMF,13-02-2018,13.9,13.9,13.7,13.7,125312,,,,,,,,,,,,,,,
AAMRANET,13-02-2018,93,94.4,90,90.5,372002,,,,,,,,,,,,,,,
AAMRATECH,13-02-2018,32.9,32.9,32.3,32.6,86604,,,,,,,,,,,,,,,
ABB1STMF,13-02-2018,6.1,6.2,6,6.1,356752,,,,,,,,,,,,,,,
ABBANK,13-02-2018,19.3,19.4,19,19.1,1336462,,,,,,,,,,,,,,,
ACI,13-02-2018,429.6,429.6,419.7,420.6,66663,,,,,,,,,,,,,,,
ACIFORMULA,13-02-2018,182.1,184.9,182.1,184.1,12571,,,,,,,,,,,,,,,
ACMELAB,13-02-2018,113.7,114.8,113,114.4,58926,,,,,,,,,,,,,,,
ACTIVEFINE,13-02-2018,33.5,33.5,33,33.3,181922,,,,,,,,,,,,,,,
AFCAGRO,13-02-2018,40.5,42,39.7,41.2,295773,,,,,,,,,,,,,,,
AFTABAUTO,13-02-2018,60,60.4,59.6,60.1,21865,,,,,,,,,,,,,,,
AGNISYSL,13-02-2018,21.2,21.7,21.1,21.4,878905,,,,,,,,,,,,,,,
AGRANINS,13-02-2018,19.8,19.8,19.8,19.8,1000,,,,,,,,,,,,,,,
AIBL1STIMF,13-02-2018,8.5,8.9,8.5,8.6,138564,,,,,,,,,,,,,,,
AIL,13-02-2018,111.2,115.9,111.2,114.6,928172,,,,,,,,,,,,,,,
ALARABANK,13-02-2018,24.6,24.6,24,24.2,611972,,,,,,,,,,,,,,,
AL-HAJTEX,13-02-2018,86,87.6,85.5,86,49449,,,,,,,,,,,,,,,
ALIF,13-02-2018,14,14,13.7,13.9,1595201,,,,,,,,,,,,,,,
ALLTEX,13-02-2018,13.2,13.9,13.1,13.9,1137117,,,,,,,,,,,,,,,
AMANFEED,13-02-2018,56.3,58.7,55.2,58,164585,,,,,,,,,,,,,,,
AMBEEPHA,13-02-2018,390.7,399.8,385,392.6,9710,,,,,,,,,,,,,,,
AMCL(PRAN),13-02-2018,217,225,217,223.1,38884,,,,,,,,,,,,,,,
ANLIMAYARN,13-02-2018,30.5,31,30.5,30.8,68961,,,,,,,,,,,,,,,
ANWARGALV,13-02-2018,80.5,85,78.3,84.2,1586259,,,,,,,,,,,,,,,
APEXFOODS,13-02-2018,147,160.4,147,160.4,474551,,,,,,,,,,,,,,,
APEXFOOT,13-02-2018,322.5,335,320,321.6,44766,,,,,,,,,,,,,,,
APEXSPINN,13-02-2018,116.8,123.5,116.8,122.7,121360,,,,,,,,,,,,,,,
APEXTANRY,13-02-2018,137.9,148,137.9,147.5,59426,,,,,,,,,,,,,,,
APOLOISPAT,13-02-2018,14.9,15,14.7,14.8,705056,,,,,,,,,,,,,,,
ARAMIT,13-02-2018,348.7,349,346.2,348.4,9767,,,,,,,,,,,,,,,
ARAMITCEM ,13-02-2018,29.6,31.5,29.6,31.3,36090,,,,,,,,,,,,,,,
ARGONDENIM,13-02-2018,29.7,29.9,29.5,29.7,278180,,,,,,,,,,,,,,,
ASIAINS,13-02-2018,22.5,22.5,22.5,22.5,2555,,,,,,,,,,,,,,,
ASIAPACINS,13-02-2018,24.1,24.3,24,24,4489,,,,,,,,,,,,,,,
ATCSLGF,13-02-2018,10.7,10.8,10.6,10.6,133539,,,,,,,,,,,,,,,
ATLASBANG,13-02-2018,140,145,140,143.1,197946,,,,,,,,,,,,,,,
AZIZPIPES ,13-02-2018,156.4,156.9,149.5,150.6,76617,,,,,,,,,,,,,,,
BANGAS,13-02-2018,266.4,275.9,266.2,274.3,75443,,,,,,,,,,,,,,,
BANKASIA,13-02-2018,22.6,23,22.6,22.9,91116,,,,,,,,,,,,,,,
BARKAPOWER,13-02-2018,33.2,33.4,32.9,33,322267,,,,,,,,,,,,,,,
BATASHOE,13-02-2018,1207,1210,1181,1185,13225,,,,,,,,,,,,,,,
BATBC,13-02-2018,3780,3780,3680,3684.1,215,,,,,,,,,,,,,,,
BAYLEASING,13-02-2018,27.3,27.3,26.5,26.7,31528,,,,,,,,,,,,,,,
BBS,13-02-2018,33.5,33.6,32.9,33.1,323104,,,,,,,,,,,,,,,
BBSCABLES,13-02-2018,94.8,96.6,93.5,95.5,592419,,,,,,,,,,,,,,,
BDAUTOCA,13-02-2018,126,130,124.9,125.7,231739,,,,,,,,,,,,,,,
BDCOM,13-02-2018,27.8,28.1,27.4,27.9,581235,,,,,,,,,,,,,,,
BDFINANCE,13-02-2018,22.7,23.2,22.5,22.8,828762,,,,,,,,,,,,,,,
BDLAMPS,13-02-2018,189.5,196,189,194.9,117175,,,,,,,,,,,,,,,
BDTHAI,13-02-2018,28.4,28.5,27.9,28,1345028,,,,,,,,,,,,,,,
BDWELDING,13-02-2018,25.1,25.1,24.2,24.6,207847,,,,,,,,,,,,,,,
BEACHHATCH,13-02-2018,18,18.7,18,18.6,437651,,,,,,,,,,,,,,,
BEACONPHAR,13-02-2018,20.5,20.8,20.5,20.8,145292,,,,,,,,,,,,,,,
BENGALWTL,13-02-2018,36,36,35.4,35.6,36877,,,,,,,,,,,,,,,
BERGERPBL,13-02-2018,2250,2250,2220,2243.3,9,,,,,,,,,,,,,,,
BEXIMCO,13-02-2018,26.2,26.2,25.6,25.7,1227931,,,,,,,,,,,,,,,
BGIC,13-02-2018,20.6,20.6,19.9,20,19901,,,,,,,,,,,,,,,
BIFC,13-02-2018,10.3,10.6,10.3,10.5,58401,,,,,,,,,,,,,,,
BNICL,13-02-2018,17.7,17.7,17.2,17.4,60868,,,,,,,,,,,,,,,
BRACBANK,13-02-2018,96.5,99.7,95.1,98.5,1711034,,,,,,,,,,,,,,,
BSC,13-02-2018,45.3,45.9,44.6,45.8,515970,,,,,,,,,,,,,,,
BSCCL,13-02-2018,104.9,106.5,102.2,105.5,221064,,,,,,,,,,,,,,,
