00DSEX,24-01-2018,6206.72,6214.94,6185.47,6200.69,42432280,,,,,,,,,,,,,,,
00DS30,24-01-2018,2302.44,2309.11,2295.01,2303.95,42432280,,,,,,,,,,,,,,,
00DSES,24-01-2018,1433.17,1435.35,1427.24,1431.03,42432280,,,,,,,,,,,,,,,
DSEX,24-01-2018,6206.72,6214.94,6185.47,6200.69,42432280,,,,,,,,,,,,,,,
DS30,24-01-2018,2302.44,2309.11,2295.01,2303.95,42432280,,,,,,,,,,,,,,,
DSES,24-01-2018,1433.17,1435.35,1427.24,1431.03,42432280,,,,,,,,,,,,,,,
1JANATAMF,24-01-2018,6.5,6.6,6.5,6.6,138446,,,,,,,,,,,,,,,
1STPRIMFMF,24-01-2018,15,15,14.8,14.9,250325,,,,,,,,,,,,,,,
AAMRANET,24-01-2018,88.5,89.1,86.7,88.1,235922,,,,,,,,,,,,,,,
AAMRATECH,24-01-2018,32.9,32.9,32.5,32.8,71838,,,,,,,,,,,,,,,
ABB1STMF,24-01-2018,6.3,6.3,6.1,6.2,633237,,,,,,,,,,,,,,,
ABBANK,24-01-2018,19.5,19.6,19.2,19.3,1118937,,,,,,,,,,,,,,,
ACI,24-01-2018,454.5,454.9,453,453.6,30946,,,,,,,,,,,,,,,
ACIFORMULA,24-01-2018,197,197.9,193.6,193.7,13245,,,,,,,,,,,,,,,
ACMELAB,24-01-2018,116.9,117.4,115.9,116.1,119047,,,,,,,,,,,,,,,
ACTIVEFINE,24-01-2018,34.8,34.8,34.6,34.7,168560,,,,,,,,,,,,,,,
AFCAGRO,24-01-2018,43.5,43.9,43.4,43.7,98342,,,,,,,,,,,,,,,
AFTABAUTO,24-01-2018,62.7,63,62.5,62.8,20050,,,,,,,,,,,,,,,
AGNISYSL,24-01-2018,21.8,21.8,21.5,21.6,113028,,,,,,,,,,,,,,,
AGRANINS,24-01-2018,20.5,20.5,19.9,20.1,7764,,,,,,,,,,,,,,,
AIBL1STIMF,24-01-2018,8.2,8.4,8.2,8.2,527071,,,,,,,,,,,,,,,
AIL,24-01-2018,99,102.9,97.4,100.4,123483,,,,,,,,,,,,,,,
ALARABANK,24-01-2018,24,24.2,23.9,24,279439,,,,,,,,,,,,,,,
AL-HAJTEX,24-01-2018,94,94,90.7,92.2,50146,,,,,,,,,,,,,,,
ALIF,24-01-2018,15.1,16.2,14.9,15.7,3704588,,,,,,,,,,,,,,,
ALLTEX,24-01-2018,11.8,11.9,11.7,11.8,118537,,,,,,,,,,,,,,,
AMANFEED,24-01-2018,62.5,62.5,61.4,61.6,69443,,,,,,,,,,,,,,,
AMBEEPHA,24-01-2018,388.1,396.5,386.2,388.5,928,,,,,,,,,,,,,,,
AMCL(PRAN),24-01-2018,219,220.8,217,218.2,25242,,,,,,,,,,,,,,,
ANLIMAYARN,24-01-2018,32.5,33.3,32.5,32.7,65041,,,,,,,,,,,,,,,
ANWARGALV,24-01-2018,75.1,76,74,74.4,405204,,,,,,,,,,,,,,,
APEXFOODS,24-01-2018,145,147.7,144,146.6,135093,,,,,,,,,,,,,,,
APEXFOOT,24-01-2018,320.3,322.9,319.7,321.2,4237,,,,,,,,,,,,,,,
APEXSPINN,24-01-2018,119.8,121.3,118.1,119.4,36671,,,,,,,,,,,,,,,
APEXTANRY,24-01-2018,142.4,143.4,142.4,143.4,5510,,,,,,,,,,,,,,,
APOLOISPAT,24-01-2018,16.1,16.2,16,16.1,399313,,,,,,,,,,,,,,,
ARAMIT,24-01-2018,343,347.6,342.5,346,2185,,,,,,,,,,,,,,,
ARAMITCEM ,24-01-2018,31,31.6,31,31.5,14948,,,,,,,,,,,,,,,
ARGONDENIM,24-01-2018,31.6,31.9,31.2,31.3,378453,,,,,,,,,,,,,,,
ASIAINS,24-01-2018,21.5,22.2,21.5,21.9,1423,,,,,,,,,,,,,,,
ASIAPACINS,24-01-2018,24,24,24,24,1700,,,,,,,,,,,,,,,
ATCSLGF,24-01-2018,11,11.3,11,11.1,137044,,,,,,,,,,,,,,,
ATLASBANG,24-01-2018,132,134.6,132,133.2,35833,,,,,,,,,,,,,,,
AZIZPIPES ,24-01-2018,164,165.9,157.4,158.7,61710,,,,,,,,,,,,,,,
BANGAS,24-01-2018,222.6,229,222.6,228.2,34141,,,,,,,,,,,,,,,
BANKASIA,24-01-2018,22.5,22.5,22.3,22.3,44314,,,,,,,,,,,,,,,
